dw_cid,opp_team_id,emp_id,opp_type,opp_status,opp_timestamp,revenue
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-01-20T15:20:28.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0050Z00000A40oAQAR,New Business,Open,2021-01-21T21:28:56.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0qAAD,New Business,Open,2021-01-22T15:58:02.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0lAAD,New Business,Open,2021-01-22T17:17:27.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-01-22T19:03:48.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0kAAD,New Business,Open,2021-01-25T15:20:11.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0gAAD,New Business,Open,2021-01-25T20:22:18.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AN6J1AAL,New Business,Open,2021-01-25T23:08:38.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2021-01-26T15:48:18.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0lAAD,New Business,Open,2021-01-26T20:59:14.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0iAAD,New Business,Open,2021-01-26T21:06:11.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0lAAD,New Business,Open,2021-01-27T13:18:13.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0gAAD,New Business,Open,2021-01-27T18:55:03.000Z,0.00
16002,00E3r000001AZ6uEAG,00E3r000001AZ6uEAG:0050Z00000A3GXwQAN,New Business,Lost,2021-03-01T19:44:37.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0iAAD,New Business,Open,2021-01-29T16:19:16.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0050Z00000A40oAQAR,New Business,Open,2021-02-01T13:29:41.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-02-03T14:55:29.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0iAAD,New Business,Open,2021-02-03T16:50:38.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-02-04T15:21:00.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0hAAD,New Business,Open,2021-02-05T14:52:56.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0050Z00000A40oAQAR,New Business,Open,2021-02-05T19:03:08.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0gAAD,New Business,Open,2021-02-09T16:48:03.000Z,0.00
